Content,RT,R1P,LR,EQE,PR,VR,DR,SSR,TR,NRCA,CR,UR,UV,CE,Label
特别满意，好评必须好评,1,0,11,0,0,0,-1,1,1,0,0,266,0,0.635187292,1
宝贝收到，质量很好很好用，经济实惠，值得购买。,1,0,23,0,0,0,-1,0,0,0,0,331,1,0.998781614,1
罐头好好吃,1,0,5,0,0,0,-1,0,0,0,3,113,1,0.674729715,1
不太好吃，还是喜欢吃康达,1,0,12,0,0,0,-1,0,0,0,3,1090,0,0.45719728,1
真的像真纹身的，推荐入手，四天左右时间了，真的好真!真的好帅!巨好看！不要问我为什么贴老虎，哈哈，就是喜欢这种酷酷的。不敢纹身又喜欢纹身的，可以一试,1,1,74,3,1,1,-1,0,0,0,4,14,1,0.999589242,1
卖家很好，包装完好，质量也很好，值得推荐,1,0,20,0,0,0,-1,1,0,0,0,2554,1,0.986797553,1
很好吃，味道很好。,1,0,9,0,0,0,-1,0,0,0,3,637,1,0.843268059,1
孩子很喜欢,1,0,5,0,0,0,-1,0,0,0,3,1122,1,0.928043122,1
不像图片上看起来那么柔软舒适，有点硬。而且颜色不正，感觉有点掉色的样子，看起来像洗了很多次。还有，我讨厌别人催我给好评,0,2,59,0,1,0,17,0,0,0,1,1001,0,0.023644729,1
好卖家赞一个发货迅速，产品总体不错，包装严实。很热情的卖家,1,0,29,0,0,0,-1,0,0,0,1,467,1,0.999640776,1
女朋友很喜欢东西非常不错,1,0,12,0,1,0,-1,0,0,0,3,102,1,0.979315535,1
物流很快很完好,1,0,7,0,0,0,-1,0,0,0,3,166,1,0.971856095,1
七系用500毫安的，应该是原装正品,1,0,17,0,1,0,-1,0,0,0,0,2111,0,0.946380863,1
挺好看的贴的时候要按照要求贴要不然颜色会浅点图案喜欢还赠了两个小图卖家挺好的,1,0,38,0,1,0,-1,0,0,0,4,86,1,0.996798804,1
衣服很好，很合身,1,0,8,0,0,0,-1,0,0,0,1,1199,1,0.869205788,1
好吃！划算,1,0,5,1,0,0,-1,0,0,0,3,484,1,0.83083695,1
不锈钢材质，板材厚实好打理，设施齐全，实用性很强，我很满意,1,1,29,0,0,0,-1,0,0,0,0,1231,0,0.963944186,1
宝贝收到了，商家提供了两个备用掐，非常细心，手感挺沉，满意,1,0,29,0,1,0,-1,0,0,0,0,142,1,0.889256275,1
衣服跟一次性的差不多，穿几个小时就这样，这家店已经被我拉黑了,1,0,18,1,1,0,38,0,1,0,1,1125,0,0.011281417,1
挺不错，很满意,1,0,7,0,0,0,-1,0,0,0,0,1007,1,0.984339614,1
好喜欢呀，质量特别好，真的值得购买，期待下次购买,1,0,24,0,1,1,-1,0,0,0,6,133,1,0.989893914,1
箱子给人感觉就是很轻便又很结实，特别棒，颜色超好看，20寸还挺大的，不过感觉不怎么能装东西。下次需要买大箱子的时候还会来回购的。,1,0,64,0,1,0,-1,0,0,0,6,653,1,0.998076107,1
质量和版型都很好，并且价格也很合适，爱了,1,0,20,0,0,0,-1,0,0,0,1,3072,1,0.984767131,1
冲着这个图案买的，实在太可爱了,1,0,15,0,0,0,-1,0,0,0,1,1372,1,0.841070159,1
第一次贴没估计好距离整太远了。一觉起来就显色了，不过睡前裹的保鲜膜睡到一半迷迷糊糊摘了，结果手心也印上了orz！睡觉不老实的姐妹一定要确保裹好保鲜膜嗷&mdash;&mdash;颜色比较深的那张是过去51小时了。,1,0,106,1,1,0,-1,0,0,0,4,254,1,0.000265477,1
收到货了,1,0,4,0,0,0,-1,0,0,0,0,1075,1,0.225057637,1
挑了很多家还好没有失望，质量很棒，很有质感，做工精致，挺不错的。,1,0,32,0,0,0,-1,1,0,0,6,630,1,0.999910047,1
质量不错，很好用，值得购买,1,0,13,0,0,0,-1,1,0,0,0,1011,1,0.987827771,1
发货快，与卖家描述一致，好评,1,0,14,0,0,0,-1,0,0,0,1,234,0,0.722694867,1
东西很不错，充电就普通充电的速度但送人真的很高大上，包装也感觉很高科技，放家里蛮方便，大家可以入手，客服态度也很好，黑色没货就及时问我能不能换白色，很不错下次还来,1,1,81,0,1,0,-1,0,0,0,0,37,1,0.998745447,1
今天收到这条美美的裙子了，意外之中的好，以为价钱很便宜买不到质量好的，结果这个实惠并且质量超好，柔柔的，很仙，太开心了，下次还回购,1,0,65,0,1,1,-1,0,0,0,1,101,1,0.999125584,1
包装很好，发货速度挺快的，质量也很好，好评！,1,0,22,1,0,0,-1,0,0,0,0,1434,1,0.98834786,1
第三次买了,1,0,5,0,0,0,-1,0,0,0,3,792,0,0.297822511,1
宝贝品质上乘，性能卓越，设计考究，方便好用，赞一个,1,0,25,0,0,0,-1,1,0,1,0,999,1,0.99976303,1
客服服务态度很好，快递也不赖，希望老板生意越来越好！！！,1,0,28,3,0,0,-1,1,0,0,0,1419,1,0.050272627,1
宝贝不错，这是第二次购买了。,1,0,14,0,1,0,0,0,0,0,3,82,1,0.952291402,1
质量没得说，跟专卖店一样，特别特别喜欢，而且价格优惠,1,0,26,0,0,0,-1,1,0,0,6,1172,1,0.99068236,1
打开盒子给孩子吃了一罐我尝了一下很好吃过几天在给过年在备一箱很划算,1,1,33,0,1,0,-1,0,0,1,3,845,1,0.72974247,1
真的像真纹身的，推荐入手，四天左右时间了，真的好真!真的好帅!巨好看！不要问我为什么贴老虎，哈哈，就是喜欢这种酷酷的。不敢纹身又喜欢纹身的，可以一试,1,1,74,3,1,1,-1,0,0,0,4,14,1,0.999589242,1
持久情况：非常好，已经两天了,1,0,14,0,0,1,-1,0,0,0,4,44,1,0.291557326,1
版型颜色很喜欢！看到很多评论说起球，纠结再三还是留了&hellip;&hellip;主要是我衣服多，穿的频率不是特多大，而且有去球器，感觉影响也不大！不过穿了一两天下来并没有起球现象，祈祷不起球！????,1,1,102,7,1,0,-1,0,0,0,1,4616,0,0.026825177,1
整体评价：很喜欢嘿嘿持久情况：目前没有掉色，快一个星期了买来后一直忘记贴，今天才想起来哈哈哈,1,0,46,0,1,0,-1,0,0,0,4,180,1,0.976441689,1
质量不错，安装方便，充电很快，不错，值得购买,1,0,22,0,0,0,-1,0,0,1,0,93,1,0.996451368,1
儿子说味道不错,1,0,7,0,0,0,-1,0,0,1,3,679,1,0.835020939,1
收到了，挺好的，很不错，很满意,1,0,15,0,0,0,-1,0,0,0,0,1463,1,0.990824238,1
质量很好非常好用很满意的一次购物,1,0,16,0,0,0,-1,1,0,0,0,3627,0,0.980365601,1
效果还可以,1,0,5,0,1,0,-1,0,0,0,0,3436,1,0.673612776,1
东西很好，穿起来挺舒服的，下次还光顾,1,0,18,0,0,0,-1,0,0,0,1,752,0,0.96295045,1
质量确实不错！值得购买！,1,0,12,2,0,0,-1,1,0,0,0,2498,0,0.977455272,1
质量很不错客服很耐心态度好发货速度很快包装的很严实快递运送的很快下次再来,1,0,36,0,0,0,-1,0,0,0,0,24,1,0.937865197,1
质量不错，值得购买！,1,0,10,1,0,0,-1,0,0,0,0,1066,1,0.962257311,1
质量不错挺好的！,1,0,8,1,0,0,-1,0,0,0,0,1647,1,0.960221807,1
质量很好，满意,1,0,7,0,0,0,-1,0,0,0,0,95,1,0.872107102,1
衣服非常好，穿起来刚好合适，非常保暖，穿起来非常好看，这个冬天有它就不会冷快递服务非常好,1,0,44,0,0,0,-1,1,0,0,1,503,1,0.847870005,1
包装很好，颜值不错，质量也没有问题,1,0,17,0,0,0,-1,1,0,1,3,145,1,0.924471247,1
还可以不是很甜,1,0,7,0,0,0,-1,0,0,0,3,1921,0,0.798667817,1
第二次购买，很满意，宝宝很喜欢吃。,1,0,17,0,0,0,-1,0,0,0,3,112,1,0.97431423,1
还不错，很满意，买了好几次了,1,0,14,0,0,0,-1,0,0,0,3,1232,1,0.947768506,1
商品质量不错，细节、品质、做工都非常好，发货贼快，快递也给力，棒棒哒~??????,1,0,41,6,0,0,-1,0,0,0,0,1197,1,0.992102722,1
数据线是正装的，而且充电速度很快不会发热，满意,1,0,23,0,0,0,-1,0,0,0,0,1287,1,0.894439186,1
整体来说还是很不错的，店家服务态度很好，而且质量也很好,1,0,27,0,0,0,-1,1,0,0,0,930,0,0.997488724,1
不错，很实用，充电很快，非常方面，也不用扯太多数据线在桌面上，手机横放竖放也都可以,1,0,41,0,1,0,-1,0,0,0,0,2208,1,0.597237359,1
这家店真的不错，以前买过一个20寸的，觉得不错，这次买的24寸的，果然也没让我失望，如果以后还要买，一定会回购的，嘻嘻嘻。,1,1,61,0,1,1,0,0,0,0,6,160,1,0.604733368,1
很不错的。满意，,1,0,8,0,0,0,-1,0,0,0,0,1377,1,0.961255253,1
非常喜欢，质量又好，太爱了,1,0,13,0,0,0,-1,1,0,0,6,1072,1,0.818621901,1
巧克力有各种夹心口味，很好吃，到货很快。,1,0,20,0,0,0,-1,0,0,0,3,1138,0,0.992201757,1
充电器收到了很满意。,1,0,10,0,0,0,-1,0,0,0,0,1474,1,0.920795006,1
挺甜的，味道爽口，孩子挺喜欢吃的,1,0,16,0,1,0,-1,0,0,1,3,280,1,0.99731584,1
外观设计漂亮，充电速度快，小巧玲珑携带方便，在也不用担心外出手机没电了。,1,0,36,0,0,0,-1,1,0,0,0,912,1,0.999439779,1
挺好看的贴的时候要按照要求贴要不然颜色会浅点图案喜欢还赠了两个小图卖家挺好的,1,0,38,0,1,0,-1,0,0,0,4,86,1,0.996798804,1
无线充电器质量好，价格合理，非常好用。?,1,0,20,1,0,0,-1,1,0,0,0,633,1,0.908855207,1
非常满意的一款宝贝,1,0,9,0,0,0,-1,0,0,0,0,3507,1,0.979504984,1
性价比很高，发货速度。满意。,1,0,14,0,0,0,-1,1,0,0,0,3843,1,0.995219398,1
挺好看的贴的时候要按照要求贴要不然颜色会浅点图案喜欢还赠了两个小图卖家挺好的,1,0,38,0,1,0,-1,0,0,0,4,86,1,0.996798804,1
搭配蓝衬衫，酷,1,0,7,0,0,0,-1,0,0,0,1,1581,0,0.758682659,1
谢谢，好吃的口味被儿子弟弟选着搞完了，我还没得吃。,1,1,25,0,0,0,-1,0,0,0,3,2252,0,0.891405175,1
不错。挺好吃的，有四种口味,1,0,13,0,0,0,-1,0,0,0,3,894,1,0.992882798,1
好吃，物流速度很快，外包装没有破损，里面的罐子没有一个是完好的，都被挤压了，不能送人了，口感还是不错的。日期还可以，里面有的桃子黄色，偏硬，有的比黄色颜色重点，偏软，桃核有去不干净的地方，桃子有一两个坏点的没去掉，其他都可以。,1,0,113,0,0,0,-1,0,1,1,3,1101,0,0.167244233,1
产品不错的，算是物美价廉了！,1,0,14,1,0,0,-1,0,0,0,3,1189,0,0.962944366,1
宝贝已收到，非常满意，质量非常好，样式好看，超级喜欢,1,0,26,0,1,0,-1,0,0,0,6,157,1,0.967710725,1
很喜欢，性价比也高，很满意，值得推荐，下次再来光顾哦！,1,0,27,1,0,0,-1,0,0,0,0,468,1,0.999137886,1
质量很好，充电很快,1,0,9,0,0,0,-1,0,0,0,0,2109,1,0.91196924,1
客服态度很好，物流很快，质量很好，满意。,1,0,20,0,0,0,-1,1,0,0,0,1779,1,0.885717307,1
版型正，一点也不臃肿，穿着保暖，藏青色颜色很高级,1,0,24,0,0,0,-1,0,0,0,1,1106,0,0.948179614,1
工作人员服务挺好的，每次都在他们这家买,1,0,19,0,0,0,-1,0,0,0,0,369,1,0.759997407,1
不知道好坏，还没试,1,0,9,0,0,0,-1,0,0,0,0,1037,0,0.293891058,1
质量不错，非常实用，价格实惠。,1,0,15,0,0,0,-1,1,0,0,0,475,1,0.988159148,1
送女朋友的，她很喜欢。,1,0,11,0,0,0,-1,0,0,0,3,67,1,0.886379236,1
拍了个寂寞哈哈！等到显完了在拍,1,0,15,1,0,1,-1,0,0,0,4,79,0,0.987972381,1
西装有点厚度，很有质感，稍微大了一点点，不过天冷了穿应该还可以，颜色没有色差，很喜欢,1,0,42,0,0,0,-1,0,0,0,1,1150,0,0.32065251,1
充电器已收到，非常满意质量挺好，物流也很快下次还会光顾,1,0,27,0,1,0,-1,0,0,0,0,13,1,0.994195743,1
质量挺好，做工精细，安装简单，店家服务很热情，还送了插座。,1,0,29,0,0,0,-1,0,0,0,0,126,1,0.995657806,1
每一次都很满意，这次选的宝贝更加满意，以后还会一如既往地买下去,1,0,31,0,0,0,-1,1,0,0,3,923,0,0.99782691,1
虽然有点小插曲但看在卖家的态度我必须给个好评其次说说产品充电确实很快完全解决了手机充电慢的问题很棒以后还会继续光顾祝生意兴隆,1,1,62,0,0,0,-1,0,0,0,0,2334,0,0.965822637,1
挺好用。很喜欢智能的断电也方便租客也都说挺好值得买性价比可以,1,0,30,0,0,0,-1,0,0,1,0,418,1,0.934472607,1
衣服质量很好，上身效果很高端，大气上档次，很保暖。喜欢,1,0,27,0,0,0,-1,0,1,0,1,1332,1,0.999972855,1
还没用，送人的,1,0,7,0,0,0,-1,0,1,0,0,1742,1,0.273492998,1
无线充电器质量很好，专柜正品。非常方便，价格实惠，非常满意。,1,0,30,0,0,0,-1,1,0,0,0,1857,1,0.998827468,1
弹力好大，质量好，会回购的,1,0,13,0,0,0,-1,0,0,0,1,1245,0,0.763527213,1
很满意??，做工很好，物流快，客服很棒，点赞,1,0,22,2,0,0,-1,1,0,0,6,1209,1,0.991925139,1
刚好做活动，价格便宜了很多，性价比超高，真的特别划算,1,0,26,0,0,0,-1,1,0,0,0,888,1,0.999965341,1
看着还行,1,0,4,0,0,0,-1,0,0,0,3,2060,0,0.766813969,1
除了肩宽合适其他，那那都大，165高140重居然袖子长了！因为我买衣服袖子都是短了，很少合适，长了好像第一次遇到。身子很肥！上身效果一般，想想西服款式都这样，想换小码，又怕肩窄了没法穿，所以将就了,1,1,98,2,1,0,-1,0,0,0,1,2626,0,3.88e-05,1
真的很好吃,1,0,5,0,0,0,-1,0,0,0,3,23,1,0.778980418,1
超方便好用！????????????,1,0,18,13,0,0,-1,1,0,0,0,1560,1,0.662417446,1
桃子不太均匀，有点生，有点硬，甜度不是糖的甜，略带苦味像糖精，习惯性好评,1,0,36,0,0,0,-1,0,0,0,3,3523,1,0.848202868,1
质量不错，太实用了，省区了线的麻烦，真的非常好，推荐！,1,0,27,1,0,0,-1,1,0,0,0,1824,0,0.644069852,1
反应灵敏，充电效果很好，外形好看物超所值,1,0,20,0,0,0,-1,1,0,0,0,722,1,0.997670452,1
质量很好，卖家服务态度很好物流也很快好评,1,0,20,0,0,0,-1,1,0,0,0,2125,1,0.946556634,1
很好看，很合身，喜欢??,1,0,12,2,0,0,-1,0,0,0,1,67,1,0.940967623,1
质量很好，背了好几天了，好搭衣服,1,0,16,0,1,0,-1,0,0,1,6,1063,1,0.763490248,1
充电器质量很好值得推荐购买,1,0,13,0,0,0,-1,0,0,0,0,2246,0,0.990927002,1
质量非常好，是正品，音质不错,1,0,14,0,0,0,-1,0,0,0,0,3463,1,0.985519552,1
很好用的，充电速度快，价格换算,1,0,15,0,0,0,-1,0,0,0,0,2159,0,0.97930818,1
非常满意孩子非常喜欢,1,0,10,0,0,0,-1,0,0,1,3,380,1,0.937432427,1
就是不能充满短电，有待改善,1,0,13,0,0,0,-1,1,1,0,0,1677,0,0.215379265,1
爱了好看啊完全不反光发货速度也超快，就是自己需要注意一下睡觉别压着可以拿美纹胶带贴一贴防止印到别的地方过两天就不掉色了很真实洗澡啥的都没弄掉，一下子买了很多够用很久的了,1,0,84,0,1,0,-1,0,0,0,4,607,0,0.341189996,1
好吃不贵(??&omega;?)?嘿真的是物美价廉过节小孩们吃着玩吧爱了爱了,1,0,38,4,1,0,-1,0,0,0,3,260,1,0.976667367,1
上妆效果：不反光看起来不假今天是第五天了很奈斯我的肤质：我跟弟弟早上同时贴上的我的显色比较慢他当天晚上就黑了我的只有浅浅的灰色不过最后的颜色都很好,1,4,73,0,1,0,-1,0,0,0,4,143,1,0.333936662,1
充电速度很快，线很长，很方便，满意,1,0,17,0,0,0,-1,0,0,0,0,1496,0,0.985505203,1
非常满意的一次购物，宝贝无论款式还是颜色都非常棒！质量绝对过关，非常成功的一次网购！,1,0,42,2,0,0,-1,1,1,0,1,653,1,0.998170112,1
讲真东西还不错，热敷显色挺快的，但是掉色也挺快的。第四天就开始掉色了，我一天贴一个，第四个刚显色第一个就脱色成这样了,1,1,58,0,0,1,-1,0,0,0,4,996,0,0.942711362,1
拍了个寂寞哈哈！等到显完了在拍,1,0,15,1,0,1,-1,0,0,0,4,79,0,0.987972381,1
很不错满意,1,0,5,0,0,0,-1,0,0,0,0,2507,1,0.961255253,1
??值得购买！没有什么味道，用起来还可以??，没有不舒服的地方??，所以我还蛮喜欢的,1,1,42,7,0,0,-1,1,0,0,0,650,1,0.645837334,1
宝贝收到了，用起来很方便，还不错，满意,1,0,19,0,0,0,-1,0,0,0,0,143,0,0.983659884,1
三合一的充電器非常不錯，三個又都是無線充電的，充電也是很方便，iphone和華為手機試過都可以充電，手錶是只能充蘋果的，驚喜的是耳機的位置也可以充手機,1,0,75,0,1,0,-1,0,0,0,0,1853,0,0.000780311,1
上妆效果：效果超级棒整体评价：发货速度贼快，前一天买的，第二天收到了。东西很精致持久情况：贴上去，一般情况下，74小时候已经很明显很明显了，真的是解救了长期想纹纹身，又怕后悔的我，过了一把纹身瘾，希望再多出点漂亮的图案~,1,1,110,0,1,0,-1,0,0,0,4,2215,0,0.999997466,1
书包不错(*?&acute;╰╯`?)?，儿子非常喜欢，下次还会来噢,1,0,34,3,1,0,-1,0,0,1,6,28,1,0.999441724,1
东西收到了，和描述一样的，客服服务态度很好，耐心讲解，并提供二款产品供我们选择，物流也很快，昨天拍得今天就收到货了，谢谢！,1,1,61,1,0,0,-1,0,0,0,0,1613,1,0.919745936,1
线挺长不错不错,1,0,7,0,0,0,-1,0,0,0,0,1208,0,0.986425791,1
不发消息的话会自动好评东西不错,1,0,15,0,0,0,-1,0,1,1,3,200,1,0.233575306,1
宝贝收到了，真的挺好的，非常不错的，非常满意的一次购物。,1,0,28,0,0,0,-1,1,0,0,0,1090,0,0.996328527,1
质量非常好，非常喜欢满意，服务态度好，下次还会光顾,1,0,25,0,0,0,-1,0,0,0,0,367,1,0.939265418,1
还没有穿，质感还可以,1,0,10,0,0,0,-1,0,0,0,1,1220,0,0.832241891,1
无线充电器很好用，快充，可以同时充耳机，非常方便。,1,0,25,0,0,0,-1,1,0,0,0,2950,1,0.96841004,1
东西质量非常好，与卖家描述的完全一致，非常满意,1,0,23,0,0,0,-1,1,0,0,0,425,0,0.849510968,1
舌战群儒***什么舌战群儒，你一天天的装*****呢，一天天说成语装文化人？老子发什么你都要比比一下，像**个**。,1,0,58,1,0,0,-1,0,0,0,1,103,1,0.84255801,1
收到好些日子的西装刚刚能穿上，??质量很好，棒棒哒！美丽不容错过?,-2,0,11,0,1,0,27,0,0,0,1,2155,1,0.990089135,1
背包很不错吧，孩子很喜欢，她自己选的，价格也实惠,1,0,24,0,1,0,-1,0,0,0,6,1520,1,0.999094532,1
宝贝收到了，好用，线也够长，棒棒哒好评,1,0,19,0,0,0,-1,0,0,0,0,47,1,0.894556307,1
整体评价：很喜欢嘿嘿持久情况：目前没有掉色，快一个星期了买来后一直忘记贴，今天才想起来哈哈哈,1,0,46,0,1,0,-1,0,0,0,4,180,1,0.976441689,1
上妆效果：效果超级棒整体评价：发货速度贼快，前一天买的，第二天收到了。东西很精致持久情况：贴上去，一般情况下，91小时候已经很明显很明显了，真的是解救了长期想纹纹身，又怕后悔的我，过了一把纹身瘾，希望再多出点漂亮的图案~,1,1,110,0,1,0,-1,0,0,0,4,2215,0,0.999997466,1
拍了个寂寞哈哈！等到显完了在拍,1,0,15,1,0,1,-1,0,0,0,4,79,0,0.987972381,1
宝贝不错喜欢的朋友，亲亲们可以过来买哦大家快来吧。呵呵,1,0,27,0,0,0,-1,0,1,0,1,275,1,0.995895222,1
真的推荐啊，快递速度特别的快，爱了爱了,1,0,19,0,0,0,-1,1,0,0,6,56,1,0.968175379,1
孩子很爱吃。很好，很好,1,0,11,0,0,0,-1,0,0,0,3,494,1,0.993864303,1
衬衫的料子猴舒服耶上身好看嘻嘻嘻知性美！,1,0,20,1,1,0,-1,0,0,1,1,3197,0,0.99554846,1
很好用，跟卖家介绍的一致，价格实惠非常值得选购,1,0,23,0,0,0,-1,0,0,0,0,1085,0,0.981752884,1
很好，特别满意,1,0,7,0,0,0,-1,0,0,1,0,322,1,0.913560049,1
物美价廉，很OK，宝贝和介绍的一样，质感很好,1,0,22,0,0,0,-1,0,0,0,3,351,1,0.997413428,1
用着很方便，充电速度快,1,0,11,0,0,0,-1,1,0,0,0,979,1,0.946200265,1
东西质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。,1,0,83,0,0,0,-1,1,0,0,0,222,1,0.999972963,1
